StartUtc,EndUtc,CreatedUtc,NightCount,NightCost_Sum,OccupiedSpace_Sum,GuestCount_Sum,LeadTime,StayLength,CancellationReason,SettlementType,ReservationState,Origin,CommanderOrigin,TravelAgency,IsOnlineCheckin,NationalityCode,Gender,Classification,AgeGroup,HasEmail,EnterpriseTimeZone,BusinessSegment,Tier,RateId
2019-09-13 13:00:00.0000000,2019-09-17 10:00:00.0000000,2019-08-26 18:35:43.6796676,4,568.823051000000,0,8,18,4,10,1,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-09-27 12:06:58.8679235,2019-09-29 09:12:39.5746067,2019-08-27 07:07:11.0355054,2,572.096629000000,6,4,31,2,NULL,0,3,1,NULL,Booking.com,1,DK,1,0,55,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-31 09:09:19.3757016,2019-09-01 06:10:48.2117879,2019-08-31 08:45:37.5406540,1,167.030392000000,2,1,0,1,NULL,0,3,1,NULL,Expedia GB,0,US,1,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-31 13:00:00.0000000,2019-09-02 07:29:48.4492210,2019-08-30 11:26:05.8044522,2,227.084949000000,4,4,1,2,NULL,1,3,2,1,NULL,0,GB,2,0,45,0,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-28 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-12 15:45:06.9465356,2,271.239273000000,0,4,47,2,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-17 13:00:00.0000000,2019-09-19 07:53:56.6061125,2019-09-12 09:40:34.8159462,2,323.226802000000,4,2,5,2,NULL,1,3,2,4,NULL,0,NL,2,0,35,1,2,Direct Business,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-08 12:13:24.1903600,2019-09-11 07:09:10.2244990,2019-08-31 07:57:36.7220320,3,458.729525000000,6,6,8,3,NULL,0,3,1,NULL,Expedia GB,0,US,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-08 13:00:00.0000000,2019-09-10 10:00:00.0000000,2019-08-15 04:07:35.4126949,2,657.014787000000,0,4,24,2,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-13 10:02:10.2791363,2019-09-15 10:00:00.0000000,2019-08-05 10:26:38.7909073,2,551.675741000000,4,4,39,2,NULL,1,3,2,1,NULL,0,MX,1,0,45,0,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-08-31 13:00:00.0000000,2019-09-02 10:00:00.0000000,2019-08-21 00:49:09.6016215,2,339.010120000000,0,4,10,2,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-21 10:00:02.2056517,2019-09-23 07:46:08.0169089,2019-09-20 08:14:46.7227206,2,484.879172000000,6,4,1,2,NULL,1,3,2,1,NULL,0,BR,2,0,65,1,2,Direct Business,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-27 11:41:42.6323946,2019-09-29 09:14:58.5382312,2019-09-15 17:01:22.4665943,2,542.634432000000,4,4,12,2,NULL,0,3,1,NULL,Booking.com,0,US,1,0,100,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-27 13:00:00.0000000,2019-09-30 05:13:05.9742934,2019-08-29 18:25:48.9342259,3,714.341363000000,6,6,29,3,NULL,0,3,1,NULL,Expedia GB,0,US,2,0,35,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-16 13:00:00.0000000,2019-09-19 09:51:21.3964538,2019-08-19 03:33:14.3034315,3,904.637537000000,6,6,28,3,NULL,1,3,1,NULL,Expedia GB,0,AU,1,0,55,1,2,OTA Netto,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-09-24 13:00:00.0000000,2019-09-26 09:55:09.2757696,2019-09-11 12:30:50.4692210,2,248.869828000000,4,4,13,2,NULL,1,3,2,1,NULL,0,US,1,0,45,0,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-07 13:00:00.0000000,2019-09-10 10:00:00.0000000,2019-08-30 01:13:31.3838102,3,474.473873000000,0,6,8,3,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-04 13:00:00.0000000,2019-09-06 10:00:00.0000000,2019-08-27 09:07:36.9269492,2,320.966474000000,4,2,8,2,NULL,0,3,2,4,NULL,0,IT,1,0,25,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-30 13:00:00.0000000,2019-09-03 10:00:00.0000000,2019-08-23 03:41:21.4259065,4,728.643779000000,0,8,7,4,0,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-17 12:49:03.8129855,2019-09-19 05:50:57.3183730,2019-09-10 05:07:52.3713297,2,754.598571000000,6,6,7,2,NULL,0,3,0,NULL,NULL,0,CA,2,0,45,1,2,Leisure,1,F053F480-56C8-4EC6-913F-649554208CCD
2019-09-21 13:00:00.0000000,2019-09-22 10:00:00.0000000,2019-08-22 10:42:06.3654901,1,193.608723000000,0,1,30,1,5,0,4,2,4,NULL,0,GB,2,0,25,0,2,Direct Business,1,F053F480-56C8-4EC6-913F-649554208CCD
2019-09-07 13:00:00.0000000,2019-09-11 09:35:10.5012516,2019-08-25 11:33:13.8552624,4,710.093506000000,8,8,13,4,NULL,1,3,1,NULL,Agoda,0,KR,1,0,25,0,2,OTA Netto,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-09-05 13:00:00.0000000,2019-09-06 08:29:44.7807083,2019-08-26 09:54:50.5525447,1,160.483237000000,2,1,10,1,NULL,0,3,2,4,NULL,0,SK,1,0,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-31 15:00:00.0000000,2019-09-01 05:56:49.7206108,2019-08-31 16:26:03.1485670,1,259.158214000000,2,2,0,1,NULL,0,3,1,NULL,Booking.com,0,CH,1,0,45,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-27 11:01:54.5033098,2019-09-29 09:14:58.5382312,2019-09-15 17:01:22.4665943,2,542.634432000000,4,4,12,2,NULL,0,3,1,NULL,Booking.com,0,US,1,0,100,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-28 12:29:39.8894054,2019-09-29 07:26:01.1750303,2019-09-27 08:59:30.2391781,1,289.088065000000,3,2,1,1,NULL,0,3,1,NULL,Booking.com,0,CZ,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-08 13:00:00.0000000,2019-09-09 07:12:43.6129494,2019-08-19 22:01:42.7071593,1,171.706931000000,2,1,19,1,NULL,0,3,2,4,NULL,0,CZ,1,32,35,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-25 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-24 18:49:05.5397057,5,1457.833153000000,0,10,32,5,10,0,4,1,NULL,Booking.com,0,FR,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-09 13:00:00.0000000,2019-09-10 09:10:08.1890973,2019-09-09 13:37:21.3562471,2,248.869828000000,4,4,0,1,NULL,1,3,2,1,NULL,0,SK,2,32,45,0,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-04 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-08-26 12:53:17.0758202,10,2607.950030000000,0,10,9,10,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-11 13:00:00.0000000,2019-09-14 09:39:53.3140217,2019-09-10 08:00:14.9529529,3,372.759145000000,9,6,1,3,NULL,1,3,2,1,NULL,1,AU,2,0,25,1,2,FIT,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-09-14 11:42:47.3187356,2019-09-16 09:18:53.8345678,2019-08-25 10:51:02.6006124,2,273.109889000000,4,2,20,2,NULL,0,3,2,1,NULL,0,US,1,0,35,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-25 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-19 13:51:48.4429469,5,915.627404000000,0,5,37,5,5,1,4,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-14 10:17:36.6565437,2019-09-16 07:42:08.1410260,2019-08-16 16:11:48.5309045,2,564.731079000000,4,2,29,2,NULL,0,3,1,NULL,Expedia GB,0,JP,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-04 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-08-26 12:53:17.0758202,10,2607.950030000000,0,10,9,10,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-26 13:00:00.0000000,2019-09-27 10:00:00.0000000,2019-09-13 08:04:42.0707055,1,232.346056000000,0,1,13,1,0,1,4,2,4,NULL,0,NULL,0,32,0,0,2,Direct Business,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-05 13:00:00.0000000,2019-09-06 08:33:05.1938765,2019-08-26 09:54:50.5525447,1,160.483237000000,2,1,10,1,NULL,0,3,2,4,NULL,0,SK,1,1056,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-09 13:00:00.0000000,2019-09-11 10:00:00.0000000,2019-09-02 13:47:18.8422546,2,240.763826000000,0,2,7,2,0,0,4,2,4,NULL,0,NULL,1,0,0,0,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-18 13:00:00.0000000,2019-09-19 10:00:00.0000000,2019-09-17 15:10:46.5191112,1,257.000000000000,0,1,1,1,5,0,4,1,NULL,BLUE CUBE TRAVEL LIMITED,0,NULL,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-21 13:00:00.0000000,2019-09-22 09:31:32.7890247,2019-09-21 14:41:30.7393248,1,244.193289000000,2,1,0,1,NULL,0,3,1,NULL,Booking.com,0,KR,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-18 13:00:00.0000000,2019-09-19 07:41:15.3053476,2019-09-09 07:23:24.1546115,1,280.397496000000,2,1,9,1,NULL,0,3,1,NULL,Booking.com,0,RU,1,0,55,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-19 13:00:00.0000000,2019-09-21 10:00:00.0000000,2019-08-19 12:43:18.0468285,2,783.748999000000,0,4,31,2,10,0,4,1,NULL,Booking.com,0,HU,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-27 11:22:03.4964879,2019-09-01 10:00:00.0000000,2019-08-27 08:11:28.5101508,5,428.682760000000,10,10,0,5,NULL,1,3,2,7,NULL,0,US,2,0,45,1,2,Leisure,1,6AB340D9-EFCC-46C6-9297-45E4343DF3E7
2019-09-15 13:00:00.0000000,2019-09-18 06:14:49.8245581,2019-08-26 09:59:37.8315452,3,743.141051000000,9,6,20,3,NULL,0,3,1,NULL,Booking.com,1,IT,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-10 10:42:55.5735688,2019-09-11 09:54:14.5291511,2019-08-30 14:15:22.1006795,1,120.031173000000,2,2,11,1,NULL,1,3,1,NULL,Expedia GB,0,CN,2,0,25,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-03 13:00:00.0000000,2019-09-05 10:00:00.0000000,2019-09-02 08:40:01.9154825,2,247.155096000000,4,4,1,2,NULL,0,3,2,4,NULL,0,DE,1,0,25,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-27 10:15:19.9130589,2019-09-30 06:17:24.8988103,2019-08-27 01:53:09.0355000,3,441.192502000000,6,6,31,3,NULL,1,3,1,NULL,Expedia GB,0,US,2,0,25,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-05 13:00:00.0000000,2019-09-07 10:00:00.0000000,2019-08-05 10:36:01.2317682,2,271.239273000000,0,4,31,2,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-04 09:56:56.1066205,2019-09-05 08:58:10.4934775,2019-08-27 10:51:31.8701245,1,164.614180000000,2,1,8,1,NULL,1,3,1,NULL,Expedia GB,0,IT,2,0,35,1,2,OTA Netto,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-24 12:27:05.5278579,2019-09-25 10:00:00.0000000,2019-09-22 18:21:11.7042794,1,155.378015000000,2,2,2,1,NULL,1,3,2,1,NULL,0,US,2,0,35,0,2,OTAs,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-24 13:00:00.0000000,2019-09-26 09:34:55.8142479,2019-09-07 16:13:46.0075105,2,446.609494000000,4,4,17,2,NULL,0,3,1,NULL,Expedia GB,0,CA,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-11 13:00:00.0000000,2019-09-14 08:31:48.5403904,2019-08-05 10:24:54.5562801,3,294.894768000000,6,6,37,3,NULL,1,3,2,1,NULL,0,US,2,0,45,1,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-06 09:20:46.5823341,2019-09-09 10:00:00.0000000,2019-09-05 14:37:57.5515974,3,832.930603000000,6,6,1,3,NULL,1,3,1,NULL,Booking.com,0,IL,1,0,45,1,2,OTAs,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-09-13 07:05:16.9241793,2019-09-14 10:00:00.0000000,2019-09-06 11:11:46.9844927,2,248.869828000000,4,4,7,1,NULL,1,3,2,1,NULL,0,SE,2,32,55,0,2,Leisure,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-14 13:00:00.0000000,2019-09-15 10:00:00.0000000,2019-09-10 02:56:08.6197286,1,333.359303000000,0,2,4,1,10,0,4,1,NULL,TZELL TRAVEL GROUP,0,NULL,0,0,0,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-25 13:00:00.0000000,2019-09-28 07:29:17.0124881,2019-09-09 09:29:08.7271963,3,372.759145000000,6,6,16,3,NULL,1,3,2,1,NULL,0,CZ,2,0,35,1,2,FIT,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-09-23 13:00:00.0000000,2019-09-27 10:00:00.0000000,2019-08-31 01:33:19.3484695,4,954.208852000000,8,8,23,4,NULL,0,3,1,NULL,Booking.com,0,MX,1,0,65,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-12 11:48:06.9504119,2019-09-13 07:51:41.1649167,2019-09-06 14:25:14.1434483,1,294.037402000000,2,1,6,1,NULL,0,3,1,NULL,BLUE CUBE TRAVEL LIMITED,0,PT,1,0,35,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-26 13:00:00.0000000,2019-09-08 10:00:00.0000000,2019-08-20 10:50:10.9640221,14,1685.346782000000,42,14,6,13,NULL,0,3,2,4,NULL,0,US,1,0,35,0,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-18 13:00:00.0000000,2019-09-19 06:24:34.4056617,2019-09-12 12:37:46.2981101,1,319.212772000000,2,1,6,1,NULL,0,3,1,NULL,Booking.com,0,BE,2,0,65,0,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-09 13:00:00.0000000,2019-09-11 06:41:07.0256281,2019-09-02 13:47:18.8422546,2,240.763826000000,4,2,7,2,NULL,0,3,2,4,NULL,0,GB,2,32,25,1,2,Film,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-08-30 13:00:00.0000000,2019-09-01 10:00:00.0000000,2019-08-07 11:09:54.3967094,2,361.106768000000,0,2,23,2,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-23 07:45:18.1328812,2019-09-27 08:02:03.2701673,2019-08-20 19:39:21.7653998,4,913.211192000000,8,8,34,4,NULL,0,3,1,NULL,Booking.com,1,FR,1,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-20 13:00:00.0000000,2019-09-22 08:02:51.6436952,2019-09-18 09:55:39.6328617,2,248.869828000000,4,4,2,2,NULL,1,3,2,1,NULL,0,ES,1,0,45,1,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-21 08:23:34.5080164,2019-09-23 10:00:00.0000000,2019-09-06 02:21:25.6370827,2,249.025713000000,6,4,15,2,NULL,1,3,1,NULL,Expedia GB,0,US,2,0,35,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-26 13:00:00.0000000,2019-09-29 10:00:00.0000000,2019-09-04 14:53:41.7843440,3,936.554916000000,0,9,22,3,10,0,4,1,NULL,Booking.com,0,IT,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-01 13:00:00.0000000,2019-09-02 09:12:51.5639179,2019-09-01 15:17:06.9387037,2,824.006207000000,6,4,0,1,NULL,0,3,0,NULL,NULL,0,DE,2,0,35,1,2,Leisure,1,F053F480-56C8-4EC6-913F-649554208CCD
2019-09-12 10:04:28.8394322,2019-09-16 06:32:40.9441200,2019-09-11 08:03:44.1166874,4,819.875264000000,12,8,1,4,NULL,1,3,1,NULL,Agoda,0,IL,2,0,35,1,2,OTA Netto,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-09-09 13:00:00.0000000,2019-09-12 07:37:59.6093613,2019-08-16 08:59:29.1724591,3,641.114553000000,6,3,24,3,NULL,1,3,1,NULL,Expedia GB,0,GB,2,0,100,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-19 11:18:48.6271910,2019-09-20 08:04:06.4817466,2019-08-29 14:59:24.9707262,1,154.481678000000,2,2,21,1,NULL,1,3,2,1,NULL,0,US,2,0,45,1,2,FIT,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-29 13:00:00.0000000,2019-09-30 10:00:00.0000000,2019-08-02 07:53:03.0125340,1,690.491013000000,0,1,58,1,10,0,4,1,NULL,NULL,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-08 13:00:00.0000000,2019-09-09 10:00:00.0000000,2019-08-05 13:32:14.2799626,1,321.784868000000,0,1,34,1,10,0,4,1,NULL,NULL,0,DE,0,32,0,1,2,Leisure,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-22 13:00:00.0000000,2019-09-26 09:59:03.0036830,2019-09-19 12:23:14.4061353,4,466.718612000000,8,8,3,4,NULL,1,3,2,1,NULL,0,IL,2,0,35,0,2,FIT,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-09-17 13:00:00.0000000,2019-09-18 08:08:08.6637317,2019-08-25 20:07:32.6710693,1,160.483237000000,2,1,23,1,NULL,0,3,2,4,NULL,0,CH,2,0,45,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-10 10:58:01.5210175,2019-09-11 10:00:00.0000000,2019-09-10 10:35:30.5886707,1,235.658605000000,2,2,0,1,NULL,0,3,1,NULL,Booking.com,0,FR,1,0,35,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-13 10:14:07.3134833,2019-09-15 09:56:02.9489907,2019-08-21 16:45:14.1475138,2,296.531556000000,4,4,23,2,NULL,1,3,1,NULL,Expedia GB,0,SE,1,0,25,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-20 11:51:02.3370128,2019-09-23 04:04:44.5705492,2019-08-12 07:09:18.4058268,3,590.841756000000,6,6,39,3,NULL,1,3,1,NULL,Expedia GB,0,FR,1,0,45,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD
2019-09-15 13:00:00.0000000,2019-09-18 05:58:39.5845200,2019-09-03 12:08:39.3401262,3,274.279023000000,6,6,12,3,NULL,0,3,2,4,NULL,0,ES,1,0,45,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-05 10:51:55.1820360,2019-09-06 08:16:13.7973550,2019-09-01 12:31:20.4276170,1,249.571309000000,3,2,4,1,NULL,0,3,1,NULL,Booking.com,0,CZ,2,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-05 13:00:00.0000000,2019-09-07 09:44:53.2145059,2019-09-02 08:27:25.9858760,2,273.109889000000,4,2,3,2,NULL,0,3,2,4,NULL,0,NL,1,0,55,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-25 13:00:00.0000000,2019-09-27 08:42:07.1425222,2019-08-30 22:33:45.9326497,2,274.356967000000,4,4,25,2,NULL,1,3,1,NULL,Expedia GB,1,JP,1,0,35,1,2,OTA Netto,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-29 13:00:00.0000000,2019-09-30 07:11:27.7161563,2019-09-26 14:31:59.8595353,1,161.613401000000,2,1,3,1,NULL,0,3,2,4,NULL,0,MT,1,32,45,1,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-27 12:07:35.9105247,2019-09-29 10:00:00.0000000,2019-09-27 08:12:32.4078470,2,228.293056000000,4,4,0,2,NULL,1,3,2,1,NULL,0,AU,1,0,25,1,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-03 07:23:04.7874737,2019-09-05 06:18:46.6957975,2019-09-02 21:05:46.2417129,2,248.869828000000,4,4,1,2,NULL,0,3,2,4,NULL,0,RU,1,0,25,0,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-23 07:49:59.6281804,2019-09-24 06:14:26.1518659,2019-09-23 07:34:06.4429997,1,155.572871000000,3,2,0,1,NULL,1,3,2,1,NULL,0,IN,1,0,25,1,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-02 13:00:00.0000000,2019-09-04 10:00:00.0000000,2019-09-02 19:03:20.7936522,2,686.126243000000,0,2,0,2,5,0,4,1,NULL,Booking.com,0,NULL,0,0,0,0,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-29 13:00:00.0000000,2019-09-30 09:13:13.2388411,2019-09-28 18:26:30.7932546,1,282.852679000000,2,1,1,1,NULL,1,3,2,0,NULL,0,US,1,0,25,0,2,Leisure,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-21 13:00:00.0000000,2019-09-23 08:56:02.4572727,2019-09-18 07:10:42.5776827,2,273.109889000000,4,4,3,2,NULL,1,3,2,1,NULL,0,LT,2,0,35,0,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-22 08:47:30.6381714,2019-09-24 08:30:00.2185417,2019-09-12 22:09:30.5093514,2,520.927496000000,6,4,9,2,NULL,0,3,1,NULL,Expedia GB,0,US,1,0,25,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-24 13:00:00.0000000,2019-09-26 10:00:00.0000000,2019-09-18 14:17:45.4578085,2,53.156662000000,4,2,6,2,NULL,1,3,2,4,NULL,0,SK,1,32,65,0,2,Direct Business,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-02 08:02:08.3977151,2019-09-06 08:34:04.0759315,2019-08-30 21:13:17.5381250,4,1189.477746000000,12,8,3,4,NULL,0,3,1,NULL,LAKE SHORE TRAVEL,0,NULL,0,0,0,0,2,Direct Business,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-12 13:00:00.0000000,2019-09-14 10:00:00.0000000,2019-09-11 19:43:25.7189013,2,510.054542000000,4,2,1,2,NULL,0,3,1,NULL,Agoda,0,SE,1,0,45,1,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-21 13:00:00.0000000,2019-09-22 08:55:21.8316043,2019-09-20 13:53:34.7205830,1,212.120024000000,3,2,1,1,NULL,1,3,2,4,NULL,0,CN,1,32,35,0,2,Film,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-04 09:10:24.2990924,2019-09-05 07:36:30.8971741,2019-09-02 14:03:19.7483982,1,484.528432000000,2,1,2,1,NULL,0,3,1,NULL,Booking.com,0,IL,1,0,25,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-04 13:00:00.0000000,2019-09-05 10:00:00.0000000,2019-09-04 04:42:36.4177929,1,114.536239000000,2,2,0,1,NULL,0,3,2,4,NULL,0,NZ,1,0,25,1,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-04 13:00:00.0000000,2019-09-07 10:00:00.0000000,2019-08-27 13:42:36.6958778,3,294.894768000000,0,6,8,3,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,Leisure,1,7D843D4A-C386-4293-A80A-9A56504EF4C3
2019-08-31 11:06:32.3063939,2019-09-01 08:53:45.9722404,2019-08-31 09:32:12.7512814,1,401.247063000000,3,2,0,1,NULL,1,3,2,3,NULL,0,DE,1,0,45,0,2,Leisure,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-25 13:00:00.0000000,2019-09-26 10:00:00.0000000,2019-09-12 12:17:08.1552025,1,155.572871000000,2,2,13,1,NULL,1,3,2,1,NULL,0,US,1,0,25,1,2,FIT,1,5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B
2019-09-05 13:00:00.0000000,2019-09-06 10:00:00.0000000,2019-08-19 09:45:20.7765728,1,201.169128000000,0,1,17,1,10,0,4,1,NULL,Expedia GB,0,NULL,1,0,0,0,2,OTA Netto,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-23 13:00:00.0000000,2019-09-26 09:15:07.3936650,2019-08-20 19:00:22.9049820,3,347.583777000000,6,3,34,3,NULL,0,3,2,1,NULL,0,SE,1,0,55,1,2,FIT,1,C0595866-7641-424E-9C53-B2FF82C366F9
2019-09-24 13:00:00.0000000,2019-09-28 07:36:01.1935259,2019-09-12 07:47:44.3379624,4,867.186252000000,12,4,12,4,NULL,1,3,1,NULL,Expedia GB,0,AU,2,0,25,1,2,OTA Netto,1,352DBBC6-7B8D-4A4C-85A2-951532830D37
2019-09-19 13:00:00.0000000,2019-09-22 10:00:00.0000000,2019-08-05 10:46:19.6050583,3,636.360072000000,0,6,45,3,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,Leisure,1,EDD27B23-7F55-4C77-8FF1-6D755E56434C
2019-09-16 13:00:00.0000000,2019-09-18 10:00:00.0000000,2019-09-12 19:34:02.4214489,2,586.866698000000,0,2,4,2,10,0,4,1,NULL,Booking.com,0,LU,1,0,0,1,2,OTAs,1,C0595866-7641-424E-9C53-B2FF82C366F9
