,StartUtc,EndUtc,CreatedUtc,NightCount,NightCost_Sum,OccupiedSpace_Sum,GuestCount_Sum,LeadTime,StayLength,CancellationReason,SettlementType_x,ReservationState,Origin,CommanderOrigin,TravelAgency,IsOnlineCheckin,NationalityCode,Gender,Classification,AgeGroup,HasEmail,EnterpriseTimeZone,BusinessSegment,Tier,RateId,RateName,ShortRateName,SettlementAction,SettlementTrigger,SettlementValue,SettlementType_y
2176,2020-02-13 14:00:00.0000000,2020-02-17 11:00:00.0000000,2019-10-18 08:47:50.1518474,4,164.536236,8,8,118,4,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2177,2020-02-07 14:00:00.0000000,2020-02-10 11:00:00.0000000,2019-09-26 11:38:11.4760829,3,127.240837,6,6,134,3,,1,1,2,1.0,,0,,1,32,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2178,2020-02-15 14:00:00.0000000,2020-02-17 11:00:00.0000000,2019-09-12 13:04:49.4152260,2,142.244734,4,4,156,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2179,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.7997490,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2180,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.7997490,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2181,2020-02-03 14:00:00.0000000,2020-02-07 11:00:00.0000000,2019-09-27 11:28:06.7477281,4,254.559616,8,8,129,4,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2182,2020-01-31 14:00:00.0000000,2020-02-03 11:00:00.0000000,2019-09-03 17:54:29.7815345,3,127.240837,6,6,150,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2183,2020-01-31 14:00:00.0000000,2020-02-03 11:00:00.0000000,2019-09-26 11:23:19.5562845,3,127.240837,6,6,127,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2184,2020-01-31 14:00:00.0000000,2020-02-03 11:00:00.0000000,2019-09-03 17:54:29.7815345,3,187.879961,6,3,150,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2185,2020-02-19 14:00:00.0000000,2020-02-23 11:00:00.0000000,2019-09-03 18:07:02.1567522,4,266.640676,0,8,169,4,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2186,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.7997490,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2187,2020-02-13 14:00:00.0000000,2020-02-16 11:00:00.0000000,2019-10-08 10:21:07.9320719,3,126.422442,6,6,128,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2188,2020-02-15 14:00:00.0000000,2020-02-17 11:00:00.0000000,2019-09-26 11:31:32.8592342,2,142.244734,4,4,142,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2189,2020-02-15 14:00:00.0000000,2020-02-22 11:00:00.0000000,2019-08-09 22:23:18.1706771,7,997.07713,0,7,189,7,10.0,1,4,1,,Booking.com,0,,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2190,2020-02-11 14:00:00.0000000,2020-02-15 11:00:00.0000000,2019-08-01 08:05:52.5024444,4,256.157435,8,8,194,4,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2191,2020-02-02 14:00:00.0000000,2020-02-05 11:00:00.0000000,2019-08-09 14:54:25.4085014,3,189.633666,0,6,177,3,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2192,2020-02-07 14:00:00.0000000,2020-02-10 11:00:00.0000000,2019-10-01 08:41:36.3295508,3,127.240837,6,6,129,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2193,2020-01-31 14:00:00.0000000,2020-02-03 11:00:00.0000000,2019-09-03 17:54:29.7815345,3,127.240837,6,6,150,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2194,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.7997490,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2195,2020-02-15 14:00:00.0000000,2020-02-18 11:00:00.0000000,2019-10-07 08:41:35.5465580,3,120.381912,6,6,131,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2196,2020-02-15 14:00:00.0000000,2020-02-22 11:00:00.0000000,2019-08-16 08:20:04.7110238,7,856.586096,14,14,183,7,,1,1,2,1.0,Booking.com,0,,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2197,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.8153772,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2198,2020-02-03 14:00:00.0000000,2020-02-06 11:00:00.0000000,2019-09-09 23:43:29.9837980,3,323.031945,6,6,146,3,,1,1,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2199,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.7997490,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2200,2020-02-15 14:00:00.0000000,2020-02-22 11:00:00.0000000,2019-08-09 22:21:12.0098816,7,983.164427,0,14,189,7,10.0,1,4,1,,Booking.com,0,KR,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2201,2020-01-31 14:00:00.0000000,2020-02-04 11:00:00.0000000,2019-09-10 14:33:50.7237697,4,165.62743,8,8,143,4,,1,1,2,1.0,,0,NL,1,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2202,2020-02-21 14:00:00.0000000,2020-02-23 11:00:00.0000000,2019-08-01 19:51:41.1470180,2,369.134828,4,4,204,2,,1,1,1,,Mr & Mrs Smith,0,GB,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2203,2020-02-15 14:00:00.0000000,2020-02-22 11:00:00.0000000,2019-08-09 22:32:08.8034939,7,1033.632075,0,14,189,7,10.0,1,4,1,,Booking.com,0,,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2204,2020-02-22 14:00:00.0000000,2020-02-25 11:00:00.0000000,2019-09-10 14:31:00.2941637,3,121.200308,6,6,165,3,,1,1,2,1.0,,0,,0,32,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2205,2020-02-09 14:00:00.0000000,2020-02-12 11:00:00.0000000,2019-08-31 20:51:20.9936922,3,340.062341,6,6,162,3,,1,1,1,,Booking.com,1,GB,1,0,35,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2206,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.8153772,2,381.215888,4,2,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2207,2020-01-30 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-08-21 10:34:03.8773507,3,126.422442,0,6,162,3,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2208,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.8153772,2,361.106768,4,4,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2209,2020-01-31 14:00:00.0000000,2020-02-03 11:00:00.0000000,2019-09-12 13:02:49.7601888,3,127.240837,6,6,141,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2210,2020-01-31 14:00:00.0000000,2020-02-02 11:00:00.0000000,2019-10-15 14:30:12.8153772,2,381.215888,4,2,108,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2211,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2212,2020-01-24 14:00:00.0000000,2020-01-27 11:00:00.0000000,2019-10-14 14:29:31.1800234,3,126.422442,6,6,102,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2213,2020-01-02 14:00:00.0000000,2020-01-04 11:00:00.0000000,2019-10-16 07:49:30.2967117,2,141.231484,4,4,78,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2214,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-08-15 08:51:27.4653944,3,752.338245,0,3,140,3,0.0,1,4,2,4.0,Kuoni Destination Management,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2215,2019-12-30 14:00:00.0000000,2020-01-03 11:00:00.0000000,2019-09-16 17:25:22.8056888,4,1484.879139,12,8,105,4,,1,1,1,,Mr & Mrs Smith,0,GB,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2216,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-08-15 08:51:27.4653944,3,752.338245,0,3,140,3,0.0,1,4,2,4.0,Kuoni Destination Management,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2217,2020-01-25 14:00:00.0000000,2020-01-28 11:00:00.0000000,2019-09-10 14:49:02.4301816,3,121.200308,6,6,137,3,,1,1,2,1.0,,0,GB,2,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2218,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2219,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2220,2020-01-05 14:00:00.0000000,2020-01-08 11:00:00.0000000,2019-09-07 01:55:28.9172405,3,362.743556,6,6,120,3,,1,1,1,,Expedia GB,0,US,1,0,35,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2221,2020-01-16 14:00:00.0000000,2020-01-19 11:00:00.0000000,2019-10-07 07:46:39.3960477,3,126.422442,0,6,101,3,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2222,2020-01-07 14:00:00.0000000,2020-01-09 11:00:00.0000000,2019-08-19 10:01:44.7059095,2,126.812154,4,2,141,2,,1,1,2,1.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2223,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7529869,2,320.966474,6,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2224,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-08-15 08:51:27.4653944,3,752.338245,0,3,140,3,0.0,1,4,2,4.0,Kuoni Destination Management,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2225,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2226,2020-01-05 14:00:00.0000000,2020-01-09 11:00:00.0000000,2019-08-05 12:30:23.1243492,4,152.455176,0,8,153,4,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2227,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2228,2020-01-27 14:00:00.0000000,2020-01-29 11:00:00.0000000,2019-10-17 10:12:23.6653062,2,134.840214,4,4,102,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2229,2020-01-24 14:00:00.0000000,2020-01-26 11:00:00.0000000,2019-10-12 06:55:19.2924941,2,252.377232,4,2,104,2,,1,1,1,,Booking.com,0,HK,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2230,2019-12-28 14:00:00.0000000,2020-01-02 11:00:00.0000000,2019-09-17 19:13:30.8995146,5,1059.197156,10,10,102,5,,1,1,1,,Expedia GB,1,GB,2,0,25,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2231,2020-01-06 14:00:00.0000000,2020-01-10 11:00:00.0000000,2019-08-12 17:10:58.6647608,4,152.455176,8,8,147,4,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2232,2020-01-25 14:00:00.0000000,2020-01-27 11:00:00.0000000,2019-10-07 07:55:51.1479032,2,93.102101,4,4,110,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2233,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2234,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7529869,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2235,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2236,2019-12-31 14:00:00.0000000,2020-01-02 11:00:00.0000000,2019-09-06 19:27:18.4151018,2,493.88151,6,4,116,2,,1,1,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2237,2020-01-05 14:00:00.0000000,2020-01-08 11:00:00.0000000,2019-10-07 08:20:08.4817534,3,114.341382,6,6,90,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2238,2020-01-03 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-10-09 08:23:51.4471908,2,99.532342,4,4,86,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2239,2020-01-25 14:00:00.0000000,2020-01-27 11:00:00.0000000,2019-10-07 07:55:51.1635292,2,93.102101,4,4,110,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2240,2020-01-10 14:00:00.0000000,2020-01-12 11:00:00.0000000,2019-09-28 19:51:50.6795362,2,240.607942,6,4,104,2,,1,1,1,,Booking.com,0,GB,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2241,2019-12-30 14:00:00.0000000,2020-01-01 11:00:00.0000000,2019-10-07 08:23:09.2791768,2,367.575982,4,4,84,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2242,2020-01-10 14:00:00.0000000,2020-01-13 11:00:00.0000000,2019-10-10 14:04:08.1077432,3,201.636782,6,6,92,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2243,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-08-15 08:51:27.4653944,3,752.338245,0,3,140,3,0.0,1,4,2,4.0,Kuoni Destination Management,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2244,2020-01-02 14:00:00.0000000,2020-01-04 11:00:00.0000000,2019-08-06 13:42:42.0849078,2,141.231484,4,4,149,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2245,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2246,2020-01-06 14:00:00.0000000,2020-01-10 11:00:00.0000000,2019-10-16 08:37:46.8480392,4,152.455176,8,8,82,4,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2247,2020-01-22 14:00:00.0000000,2020-01-23 11:00:00.0000000,2019-08-06 09:17:58.1995003,1,84.255648,2,2,169,1,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2248,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2249,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2250,2019-12-31 14:00:00.0000000,2020-01-01 11:00:00.0000000,2019-08-21 10:21:39.3386424,4,1142.517498,8,8,132,1,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2251,2020-01-25 14:00:00.0000000,2020-01-27 11:00:00.0000000,2019-10-07 07:55:51.1635292,2,93.102101,4,4,110,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2252,2020-01-17 14:00:00.0000000,2020-01-19 11:00:00.0000000,2019-10-16 08:45:57.4170754,2,99.532342,4,4,93,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2253,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2254,2019-12-31 14:00:00.0000000,2020-01-01 11:00:00.0000000,2019-09-18 13:34:18.9071759,1,359.586893,2,2,104,1,,1,1,1,,Booking.com,0,AT,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2255,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2256,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-08-15 08:51:27.4653944,3,752.338245,0,3,140,3,0.0,1,4,2,4.0,Kuoni Destination Management,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2257,2019-12-30 14:00:00.0000000,2020-01-01 11:00:00.0000000,2019-10-13 16:51:18.8916572,2,748.986724,4,4,78,2,,1,1,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2258,2019-12-29 14:00:00.0000000,2020-01-03 11:00:00.0000000,2019-09-30 20:51:26.2187639,5,1819.836259,10,10,90,5,,1,1,1,,Booking.com,0,MT,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2259,2020-01-04 14:00:00.0000000,2020-01-07 11:00:00.0000000,2019-10-06 05:57:22.4628976,3,396.960236,6,6,90,3,,1,1,1,,Expedia GB,0,,1,0,0,1,2,OTA Netto,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2260,2020-01-24 14:00:00.0000000,2020-01-26 11:00:00.0000000,2019-10-12 06:55:19.2924941,2,252.377232,4,2,104,2,,1,1,1,,Booking.com,0,HK,1,0,0,1,2,OTAs,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2261,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2262,2020-01-29 14:00:00.0000000,2020-01-31 11:00:00.0000000,2019-10-08 13:49:07.7373619,2,320.966474,4,2,113,2,,1,5,2,4.0,,0,,0,0,0,0,2,Leisure,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2263,2020-01-02 14:00:00.0000000,2020-01-05 11:00:00.0000000,2019-10-11 06:38:40.1475007,3,201.636782,6,6,83,3,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2264,2020-01-10 14:00:00.0000000,2020-01-12 11:00:00.0000000,2019-10-17 09:57:28.1941287,2,99.532342,4,4,85,2,,1,1,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
2265,2019-12-30 14:00:00.0000000,2020-01-01 11:00:00.0000000,2019-08-01 08:34:41.5647324,3,768.939959,0,6,151,2,0.0,1,4,2,1.0,,0,,0,0,0,0,2,FIT,1,F9842BC5-4135-4008-9554-43D1C12DDEDD,Early - 60 days,Early60,0,0,1.0,1
